Date,AAPL,AMZN,EBAY,SPY,AMAT,NVDA,GOOG,QCOM,MU,JNPR,MSFT,FFIV,WDC,ACN,IBM,TER,INFY,SNE,CTSH,DATA
2011-02-10,34.286884,186.21000700000002,14.515993,114.693008,13.919032999999999,21.158016,306.228271,47.786251,11.31,41.109802,22.810925,127.0,30.771221,44.981014,135.681549,17.257566,14.336323000000002,34.830002,37.432652000000004,
2011-02-11,34.510277,189.25,14.524410999999999,115.377769,13.824051999999998,21.760676999999998,310.232239,48.289272,11.32,41.119278,22.603552,126.620003,30.123596000000003,44.480183000000004,135.483124,17.295958,14.293729999999998,34.900002,37.507168,
2011-02-14,34.735607,190.419998,14.250842,115.655151,13.98811,21.426903,312.04544100000004,48.767128,11.65,41.318199,22.586962,128.419998,30.333626000000002,44.488663,134.962234,17.468726999999998,14.510948,35.0,37.944336,
2011-02-15,34.805240999999995,189.029999,14.503367,115.29110700000001,13.919032999999999,20.907681,310.05838,49.161152,11.67,42.047562,22.495173,126.370003,29.896041999999998,44.13216,134.648026,17.151981,14.542893,34.669998,38.003948,
2011-02-16,35.117607,186.619995,14.503367,116.01923400000001,14.117628,21.677229,310.09314,49.07732,11.63,41.526585,22.545244,125.68,29.528472999999998,45.337543,135.111053,18.1598,14.623813,35.82,38.073502000000005,
2011-02-17,34.650501,187.759995,14.600168,116.36590600000001,14.178069,23.809725,310.609772,49.462967,11.8,41.896011,22.703777,122.93,29.449701,45.872310999999996,135.80561799999998,18.1598,14.813347,36.34,38.192721999999996,
2011-02-18,33.901978,186.5,14.532828,116.60861200000001,14.221244,23.763354999999997,313.004211,49.622253,11.7,41.678143,22.578623,120.849998,29.090881,45.507301,136.301758,18.1598,14.772888,36.41,38.614998,
2011-02-22,32.746326,180.419998,14.162457,114.26828799999998,13.521837,21.519610999999998,303.133423,48.825825,10.92,40.209938,22.186451,115.110001,28.09317,44.454716,133.912079,17.353548,14.353361999999999,36.16,37.532009,
2011-02-23,33.134121,176.679993,13.825757999999999,113.566216,13.504566,20.499725,303.684814,47.951069,10.55,39.253227,22.186451,111.989998,26.911682,43.512482,132.448486,17.151981,14.165954999999999,35.830002,36.717285,
2011-02-24,33.159264,177.75,13.926767000000002,113.488174,13.668626000000001,21.000397,302.442902,48.615536,10.91,40.891940999999996,22.336641,117.059998,26.85918,43.928432,132.936401,17.430338,14.165954999999999,35.740002000000004,37.224003,
2011-02-25,33.669888,177.240005,14.15404,114.701683,13.919032999999999,21.436170999999998,303.04895,49.641682,11.44,41.583420000000004,22.153074,120.18,27.296765999999998,44.29343,134.18493700000002,17.900644,14.340581,36.48,38.008915,
2011-02-28,34.158257,173.28999299999998,14.103535999999998,115.412453,14.248581,21.00967,304.71810899999997,50.112701,11.13,41.678143,22.178112,118.010002,26.762911,43.699242,133.854218,17.881447,14.204288,36.84,38.187759,
2011-03-01,33.781094,169.440002,13.590067000000001,113.488174,14.049117,20.073229,298.43893399999996,48.817402,10.96,40.844578000000006,21.827667,113.379997,25.765209,43.427597,132.274857,17.459131,14.174473,36.27,37.005413,
2011-03-02,34.052856,172.020004,13.754209,113.730911,14.239904999999998,19.238775,298.45385699999997,48.026768,11.09,40.929832,21.760918,113.199997,26.036512,43.419113,132.431961,17.871853,14.236229999999999,36.189999,37.045158,
2011-03-03,34.772358000000004,172.78999299999998,13.859426999999998,115.689819,14.612813000000001,19.35004,302.810516,49.490284,11.57,41.450802,21.861042,114.349998,26.570368,45.014969,135.1772,18.30377,14.566316,36.360001000000004,38.172859,
2011-03-04,34.814907,171.669998,13.472222,114.823051,14.508745999999999,19.248047,298.369385,48.909924,11.64,41.782345,21.652449,113.82,26.264053000000004,44.692402,133.812805,18.217382,14.410858,35.950001,37.914528000000004,
2011-03-07,34.366172999999996,169.080002,13.257576,113.92158500000001,13.840981,18.979164,293.918335,48.4305,11.03,41.981255,21.460537,108.699997,30.351136999999998,44.471695000000004,132.24179099999998,17.238371,14.229842000000001,35.16,37.71085,
2011-03-08,34.404861,166.889999,13.329123999999998,114.918396,13.693556,18.126171,294.241241,48.068816999999996,10.89,42.113865000000004,21.619068,110.610001,31.760168,44.361340000000006,134.18493700000002,17.526314000000003,14.677055,35.32,38.644802,
2011-03-09,34.086696999999994,169.050003,13.186027,114.753716,13.268610999999998,17.746032999999997,293.972992,46.260456,10.32,41.043495,21.602379,108.16999799999999,31.068781,44.174599,137.145172,16.758454999999998,14.625942000000002,34.990002000000004,38.952808000000005,
2011-03-10,33.525787,166.139999,13.080808,112.630051,12.973753,16.61488,288.275055,45.453007,9.93,39.167984000000004,21.201874,110.059998,30.036074,43.622840999999994,133.969971,16.288147,14.280951000000002,34.259997999999996,37.810204,
2011-03-11,34.040271999999995,168.070007,13.013468,113.41018700000001,13.008436999999999,16.735415,286.49163799999997,45.091331,10.24,40.626709000000005,21.427158,111.0,30.106083,43.784121999999996,134.30896,16.307346,14.385303,33.450001,37.939372999999996,
2011-03-14,34.192104,166.729996,12.950336,112.725403,12.973753,16.874493,283.153351,44.981995,10.36,40.778275,21.435499,108.970001,29.563469,43.673767,133.44902,16.403326,14.44493,31.08,37.442585,
2011-03-15,33.405869,165.080002,12.811448,111.433899,12.904372,16.373819,282.939758,44.578266,10.43,40.011021,21.185181,110.66999799999999,29.484701,42.459903999999995,131.489365,16.307346,14.1617,30.9,36.761990000000004,
2011-03-16,31.914634999999997,164.699997,12.512627,109.37096399999999,12.540138,16.253288,276.75,42.475513,10.06,39.76474,20.684557,106.650002,28.758312,41.577084,126.511559,15.808233999999999,13.799667999999999,29.879998999999998,36.230431,
2011-03-17,32.362381,160.970001,12.605219,110.818504,12.861011999999999,16.559256,278.866241,44.006316999999996,10.21,38.72279,20.676207,103.360001,29.44095,41.611042,127.48726699999999,16.307346,13.891241,31.4,37.109737,
2011-03-18,31.978468,161.820007,12.824074000000001,111.221535,12.869685,16.336731,278.71722400000004,43.49324,10.07,38.135506,20.6929,96.91999799999999,29.659739000000002,42.655144,128.90123,16.259357,13.746428,31.540001,36.85638,
2011-03-21,32.813057,164.520004,12.87037,112.94523600000001,13.190560000000001,16.466539,286.387329,45.108158,10.36,38.400726,21.135122,95.599998,30.088581,42.740025,130.38128700000001,16.873639999999998,13.884848999999999,32.419998,37.561813,
2011-03-22,32.996807000000004,162.600006,12.718855,112.553482,13.103836,16.179119,286.794678,44.149307,10.35,37.065128,21.11009,91.66999799999999,29.939804,42.740025,130.64588899999998,16.614485000000002,13.740039000000001,32.279999,38.187759,
2011-03-23,32.802422,165.320007,12.908249,112.87561000000001,13.147195000000002,16.512895999999998,289.199036,44.115662,10.61,38.002888,21.310347,95.66999799999999,30.106083,43.011658000000004,131.911057,16.864042,14.089291000000001,32.150002,38.187759,
2011-03-24,33.361389,171.100006,13.367003,113.955078,13.390023000000001,17.829475,291.548767,45.183857,11.5,38.665951,21.535626999999998,94.879997,31.585140000000003,44.106693,132.332794,17.353548,14.534370999999998,32.380001,39.638366999999995,
2011-03-25,33.996761,170.979996,13.341751,114.30329099999999,13.38135,17.273178,287.996857,44.367992,11.55,38.741734,21.3771,95.66999799999999,32.722858,46.084534000000005,134.102234,17.334352,14.745201000000002,32.209998999999996,39.757595,
2011-03-28,33.890377,169.350006,12.769361,114.02473400000001,13.416037,17.91292,285.821014,43.888560999999996,11.55,37.955524,21.201874,93.760002,32.434048,45.481838,133.432495,17.171179000000002,14.783534,31.65,39.529076,
2011-03-29,33.940661999999996,174.619995,13.080808,114.79081699999999,13.615501,17.773849,288.98544300000003,45.343662,11.76,38.609116,21.268623,97.400002,32.425304,46.067554,134.68109099999998,17.238371,15.066769,31.91,40.204704,
2011-03-30,33.715343,179.419998,13.312289000000002,115.583023,13.641515,17.106282999999998,289.04007,45.848312,11.58,39.651058,21.368748,100.699997,33.002918,46.508949,135.276428,17.238371,15.068898,32.279999,40.562386,
2011-03-31,33.703739,180.130005,13.063972999999999,115.4263,13.546122,17.115559,291.484161,46.117466,11.47,39.859463,21.185181,102.57,32.635345,46.661755,134.838181,17.094398,15.269077,31.83,40.438194,
2011-04-01,33.321728,180.130005,13.198653,115.913803,13.46807,16.874493,293.987885,45.814686,11.3,39.082729,21.260282999999998,93.559998,33.414249,46.576865999999995,135.830429,17.123188,15.569347,31.870001000000002,40.939941,
2011-04-04,32.995827,182.940002,13.211279999999999,116.00956000000001,13.355331,16.271829999999998,291.941193,44.670788,11.19,37.661884,21.318686,94.150002,32.644093,46.746635,135.813904,17.084799,15.628975,31.450001,40.910133,
2011-04-05,32.773403,185.28999299999998,13.400673999999999,115.992172,13.46807,16.299646,282.706268,44.224998,11.02,37.301941,21.510595000000002,93.349998,32.407795,46.627796000000004,135.59892299999998,17.660692,15.631104,31.110001,40.74123,
2011-04-06,32.691193,182.759995,13.404882,116.35781100000001,13.65886,16.188385,285.234833,45.032447999999995,11.24,36.78096,21.819319,94.389999,32.967911,46.415588,135.640228,17.756672000000002,15.575737,30.559998999999998,40.433223999999996,
2011-04-07,32.695068,184.91000400000001,13.270202,116.061806,13.442057,16.781776,288.12600699999996,44.771725,11.14,36.828323,21.861042,94.610001,33.081684,46.551407,135.921356,17.737478,15.603420999999999,30.33,40.145084000000004,
2011-04-08,32.403015,184.71000700000002,13.106061,115.66136200000001,13.277281,16.271829999999998,287.211975,45.108158,11.07,36.297871,21.752573,95.18,33.95686,46.772106,135.64851399999998,17.228773,15.343613000000001,30.58,39.871860999999996,
2011-04-11,31.991034999999997,184.03999299999998,13.127104999999998,115.313171,13.294626999999998,16.058582,286.819519,44.914711,10.74,36.544154999999996,21.677477,94.5,33.90435,47.536076,135.565842,16.960026,15.513976999999999,30.24,39.991085,
2011-04-12,32.145771,180.479996,12.920876,114.451279,13.034458,16.104944,283.461365,43.947433000000004,10.53,35.852669,21.393782,93.769997,33.370490999999994,47.400253,134.987045,16.105785,15.283983,29.59,39.70295,
2011-04-13,32.506485,182.28999299999998,12.908249,114.44258899999998,12.904372,16.466539,286.278046,44.309109,10.62,36.326279,21.385435,96.699997,32.950401,48.392933,135.565842,16.336142000000002,15.543792000000002,29.780001000000002,39.866886,
2011-04-14,32.147701,181.820007,12.984007,114.529625,12.817651,17.161915,287.385834,44.241817,10.65,36.458904,21.210214999999998,96.16999799999999,33.589283,47.545738,136.40924099999998,16.201767,15.548051999999998,29.690001000000002,40.130188000000004,
2011-04-15,31.668029999999998,180.009995,13.303872,114.94751699999999,12.765618,17.347345,263.635315,44.696014,10.75,36.35471,21.168497,94.690002,33.90435,46.784119,137.43457,16.432123,13.461064000000002,29.690001000000002,39.106815000000005,
2011-04-18,32.092571,178.33999599999999,13.110270000000002,113.65909599999999,12.557481,16.772501000000002,261.717773,44.822178,10.42,36.241039,20.926527,93.529999,33.843090000000004,46.630081,137.211304,16.124975,13.518564999999999,29.25,38.734221999999995,
2011-04-19,32.673790000000004,178.820007,13.110270000000002,114.312004,12.670221000000002,16.707603,259.079926,44.931534,10.52,36.439957,20.984935999999998,92.91999799999999,34.578239,47.408825,136.76478600000002,16.115381,13.608006,29.709999,39.38501,
2011-04-20,33.113819,183.869995,13.367003,115.8703,13.251267000000002,17.217545,261.16635099999996,46.487559999999995,11.39,37.188266999999996,21.493911999999998,99.739998,35.575939,47.965053999999995,136.227295,17.056007,13.837999,30.139999,40.756134,
2011-04-21,33.915524,185.889999,13.44697,116.462273,13.225245999999999,17.171185,260.853394,47.892196999999996,11.52,37.965,21.293654999999998,106.870003,36.0923,48.615433,139.146164,17.094398,13.850779999999999,30.5,40.969749,
2011-04-25,34.138923999999996,185.419998,13.872054,116.34039299999999,13.268610999999998,17.440063000000002,260.828552,47.791271,11.33,37.690308,21.368748,105.709999,35.409659999999995,48.384377,138.641785,17.046408,13.938088,30.09,40.65181,
2011-04-26,33.888447,182.300003,13.922559,117.341522,13.53745,17.894381,264.688446,48.127705,11.61,36.989346000000005,21.852701,103.970001,35.724709000000004,48.521297,139.319885,17.487923000000002,14.110586999999999,29.790001,40.711422,
2011-04-27,33.862331,196.630005,14.322391,118.107597,13.806291,17.894381,267.142487,48.935162,11.8,36.724125,22.011236,105.379997,34.884555999999996,48.666775,140.874359,17.555111,14.095682,29.030001000000002,40.631935,
2011-04-28,33.533524,195.070007,14.309764000000001,118.490646,13.606829999999999,18.08909,267.246826,48.4305,11.48,36.439957,22.286583,102.779999,35.217117,48.76947,141.213348,15.385919,13.718743,28.389999,40.458061,
2011-04-29,33.860397,195.809998,14.473906,118.76923400000001,13.606829999999999,18.5434,270.292023,48.018353000000005,11.32,36.30735,21.627411,101.360001,34.832031,48.889267,141.047989,15.453106,13.880591,28.309998999999998,41.183365,
2011-05-02,33.488071000000005,201.190002,14.158249,118.58643300000001,13.138525,18.293062,267.539917,48.14452,11.24,35.6064,21.410469,100.190002,34.534473,49.685127,142.346207,15.184356,13.931702,28.799999,40.840584,
2011-05-03,33.673759000000004,198.449997,14.116160999999998,118.15985900000001,13.216574,17.421523999999998,265.22000099999997,47.513702,10.9,35.521145000000004,21.535626999999998,100.550003,33.746821999999995,47.879486,142.941528,15.069177,13.729391,28.440001000000002,38.510666,
2011-05-04,33.80624,199.970001,13.893098,117.37634299999999,13.086492999999999,17.291718,266.163849,47.168858,10.74,35.322231,21.744226,99.720001,33.256718,47.845257000000004,141.0811,15.26114,13.625044,28.379998999999998,38.386475,
2011-05-05,33.533524,197.110001,13.754209,116.314247,12.973753,17.300993,265.408783,47.210910999999996,10.91,35.559032,21.518942000000003,100.489998,32.967911,47.006615000000004,139.295059,15.299534,13.480231,27.98,38.013884999999995,
2011-05-06,33.524826000000004,197.600006,13.771044,116.82791100000001,13.207903,17.91292,265.92044100000004,47.58099,10.87,35.180138,21.585698999999998,100.900002,33.326744,47.194878,140.27508500000002,15.443506,13.803927999999999,28.059998999999998,38.138081,
2011-05-09,33.61573,200.800003,13.939394,117.28056299999999,13.043128999999999,18.311607000000002,267.102753,47.656689,10.46,35.331703000000005,21.552317000000002,103.370003,33.309231,47.699776,140.449524,15.702657,13.763466000000001,28.68,38.460991,
2011-05-10,33.794643,203.940002,14.280303,118.28171499999999,13.060474000000001,18.339418,269.57666,47.866966,10.63,35.814789000000005,21.418817999999998,104.389999,34.044384,48.743790000000004,141.512665,15.961812,13.842260999999999,28.99,38.977646,
2011-05-11,33.579945,204.380005,14.019360999999998,117.036842,12.939062,18.422869,265.994965,47.597813,10.41,36.439957,21.160152,103.809998,33.6418,48.16188,140.781738,15.52989,13.705967000000001,28.299999,38.128147,
2011-05-12,33.516113,206.070007,14.132997,117.593994,13.086492999999999,19.006979,265.796265,48.228634,10.66,37.709255,21.12678,105.760002,33.650546999999996,48.435715,143.05751,15.501095999999999,13.718743,28.23,38.754096999999994,
2011-05-13,32.929096,202.559998,14.128788,116.688622,12.834994,16.930124,263.06402599999996,48.043591,10.4,37.538746,20.884804000000003,104.639999,32.810387,47.699776,141.130585,15.52989,13.531343,27.58,37.989048,
2011-05-16,32.232803000000004,192.509995,13.623737,115.948624,12.592169,16.410912,257.534973,47.690334,10.55,37.055653,20.500982,105.029999,31.838934000000002,48.050636,140.250198,15.165157,13.322644,27.82,36.637798,
2011-05-17,32.507442,194.809998,13.741582999999999,115.93125900000001,12.410052,16.346004,263.516083,47.395947,9.94,36.525208,20.593376,103.839996,31.777664,48.555531,141.61231999999998,14.867614000000001,13.33968,28.07,36.622894,
2011-05-18,32.868176,197.08999599999999,13.838384,116.96719399999999,12.574825,16.726147,263.193176,47.480064,10.06,36.875683,20.736147,108.519997,32.22401,48.709559999999996,141.562485,15.145961999999999,13.450417999999999,27.799999,36.449020000000004,
2011-05-19,32.932007,198.800003,13.846801999999999,117.24575800000001,12.427397000000001,16.485077,263.908539,48.194988,10.17,36.989346000000005,20.761341,108.18,31.812671999999996,48.726677,141.687042,15.405113,13.352457000000001,27.219998999999998,36.60799,
2011-05-20,32.418479999999995,198.649994,13.670032999999998,116.314247,12.219259,16.772501000000002,260.321869,48.262271999999996,10.0,36.80938,20.568172,106.959999,31.628889,49.137440000000005,141.32991,15.203551000000001,13.397179999999999,27.049999,36.786831,
2011-05-23,32.33918,196.220001,13.312289000000002,114.96491999999999,11.959095,16.753963,257.520081,47.421184999999994,9.71,35.757946000000004,20.299419,104.760002,31.37508,48.213219,139.751816,14.934802,13.311994,26.59,35.862812,
2011-05-24,32.125458,193.270004,12.97138,114.869156,11.889714,16.818861,257.45550499999996,47.362301,9.62,34.621272999999995,20.282623,102.379997,31.471353999999998,48.256023,139.527573,14.742838,13.324773,27.9,36.106239,
2011-05-25,32.569344,192.259995,12.920876,115.252228,12.019799,17.022842,258.15594500000003,48.117973,9.61,34.763363,20.316219,104.290001,31.331335,48.427162,139.32826200000002,14.886811999999999,13.222894,27.65,36.637798,
2011-05-26,32.397205,195.0,12.90404,115.78324099999999,11.829008,17.449339000000002,257.39092999999997,48.269939,9.79,35.02858,20.719343,107.16999799999999,31.208809000000002,48.803692,138.854828,14.819624,13.250777,27.209999,37.382973,
2011-05-27,32.630276,194.130005,12.912457,116.227226,11.715602,18.079817000000002,258.766968,48.421928,10.02,35.094894000000004,20.794937,112.849998,31.26132,48.701012,139.12059,15.00199,13.222894,26.85,37.144512,
2011-05-31,33.63797,196.690002,13.118687,117.437271,12.020925,18.580485999999997,262.80072,49.468891,10.2,34.678115999999996,21.004901999999998,113.58000200000001,32.075241,49.111767,140.308334,15.366720999999998,13.244342000000001,26.74,37.775428999999995,
2011-06-01,33.413609,192.399994,12.895622999999999,114.79953,11.410281,17.746032999999997,261.101776,48.253067,9.56,31.230188000000002,20.517782,109.400002,30.858738,48.760906,138.33985900000002,14.896410999999999,13.231472,26.5,36.965675,
2011-06-02,33.470661,193.649994,13.164983,114.67761999999999,11.471346,17.662584,262.323822,48.801876,9.41,31.84589,20.341413,111.559998,30.657442,48.615433,137.949493,14.829222,13.340857999999999,26.540001,37.437618,
2011-06-03,33.213425,188.320007,12.752525,113.53723899999999,11.305602,17.115559,259.849915,48.160187,9.16,30.623964,20.081055,109.699997,30.596186,47.768234,137.085709,14.330114000000002,13.435232000000001,26.379998999999998,36.667603,
2011-06-06,32.691193,185.690002,12.441077,112.33586899999999,11.244537,16.753963,258.846466,47.687355,9.04,29.7904,20.165036999999998,107.059998,30.036074,47.734004999999996,136.836517,14.234134,13.5725,25.76,36.866314,
2011-06-07,32.110954,187.550003,12.592592,112.266228,11.366666,16.74469,257.838013,47.712696,8.95,30.898657,20.207031,112.010002,29.922293,48.153324,135.956161,14.205338000000001,13.769824,25.27,36.881218,
2011-06-08,32.130295000000004,188.050003,12.866161,111.79612,11.104961,16.290375,257.907562,47.535389,8.5,30.415577000000003,20.106251,111.040001,29.493465000000004,47.699776,136.496017,13.936589000000001,13.666873,25.25,36.180756,
2011-06-09,32.057762,189.679993,12.90404,112.649239,11.148581,16.104944,256.69543500000003,47.172321000000004,8.49,30.21665,20.123047,108.93,29.484701,48.221783,136.911301,14.003776,13.765533999999999,25.610001,36.558308000000004,
2011-06-10,31.517165999999996,186.529999,12.609427,111.08226,10.974108,15.87315,253.10876499999998,46.10004,8.44,29.146284,19.913082,105.389999,29.721001,47.528614000000005,135.532547,13.639045999999999,13.542473000000001,25.01,36.265209000000006,
2011-06-13,31.584856,186.28999299999998,12.56734,111.16931899999999,10.886875,15.76189,250.73422200000002,45.931168,8.29,28.331665,20.190233,104.290001,29.397190000000002,47.862362,135.52423100000001,13.379894,13.591804999999999,25.09,35.127571,
2011-06-14,32.149632000000004,189.96000700000002,12.525252,112.57959699999999,11.078792,15.891689999999999,252.54245,46.927475,8.4,28.852642,20.341413,106.639999,30.946253000000002,48.880714000000005,136.31326299999998,13.792614000000002,13.649714000000001,25.200001,35.043121,
2011-06-15,31.599369,185.979996,12.062289,110.577347,10.965388,15.548637,249.84996,45.677868,8.07,27.820164000000002,19.93828,103.610001,29.896041999999998,47.417365999999994,134.826569,13.495072,13.355873,24.879998999999998,33.582573,
2011-06-16,31.445593,183.649994,11.982324,110.821114,10.878153,15.010882,248.568298,44.740691999999996,7.87,27.933828000000002,20.156639000000002,100.089996,29.974806,46.193645000000004,135.108948,13.245517000000001,13.220747,24.799999,32.5592,
2011-06-17,30.971728999999996,186.369995,12.133839,111.151817,10.825808,14.658555999999999,240.942902,44.487381,7.83,27.78227,20.375007999999998,97.199997,29.292165999999998,46.167972999999996,136.579071,13.226320000000001,13.218603,24.92,33.607414,
2011-06-20,30.493990000000004,187.720001,12.12963,111.720474,10.834536,14.482395,240.724319,45.154392,7.91,27.952773999999998,20.551373,98.18,29.318424,46.176528999999995,137.06076000000002,13.063151,13.019135,24.280001000000002,33.736584,
2011-06-21,31.459133,194.229996,12.533669999999999,113.25149499999999,11.061345,14.797632,244.90712000000002,45.956497,8.14,28.653723,20.794937,103.0,30.464909000000002,46.886803,138.05748,13.581454999999998,13.244342000000001,24.469998999999998,35.798233,
2011-06-22,31.199005,191.630005,12.352694,112.569084,10.974108,14.593653,241.931473,45.585007,8.17,27.971721999999996,20.702548999999998,104.809998,30.254869,47.280457,137.608917,13.61025,13.197154000000001,24.940001000000002,35.599522,
2011-06-23,32.032616,194.16000400000001,12.310606,112.245399,11.131133,15.029423000000001,238.55841099999998,46.40398,8.43,28.672672,20.685755,107.620003,32.390301,47.65699,137.974426,13.783016,13.340857999999999,25.290001,35.8181,
2011-06-24,31.560669,192.550003,11.931818,110.941841,10.817088,14.593653,235.90565499999997,45.753853,7.21,28.435859999999998,20.408598,106.099998,30.788713,48.795139,137.102341,13.562257,13.375175,25.629998999999998,35.341190000000005,
2011-06-27,32.110954,201.25,12.083333,111.930435,11.043896,14.28769,239.840073,46.226688,7.34,28.89053,21.164476,109.540001,30.543676,49.454066999999995,139.22026100000002,13.744623,13.602526999999998,25.26,35.708813,
2011-06-28,32.422352000000004,202.350006,12.188552,113.39146399999998,11.087514,14.371135,245.230011,46.817715,7.35,28.833696000000003,21.66839,108.779999,31.147545,51.045776000000004,141.20533799999998,13.917392999999999,13.76339,25.42,36.190689,
2011-06-29,32.304363,204.179993,12.988215,114.362595,11.052621,14.593653,247.17735299999998,46.800823,7.47,29.193644,21.517216,111.150002,31.445104999999998,51.268269000000004,141.645508,13.936589000000001,13.832023999999999,25.6,36.304951,
2011-06-30,32.462002000000005,204.490005,13.58165,115.45614599999999,11.349217999999999,14.779089,251.553879,47.9491,7.48,29.837763,21.836361,110.25,31.838934000000002,51.704704,142.484467,14.205338000000001,13.990744,26.389999,36.434113,
2011-07-01,33.196018,209.490005,13.779460999999998,117.162117,11.593473,14.973794,258.831543,48.869419,7.83,30.282954999999998,21.853161,113.160004,32.066475,52.08979,144.967804,14.570069,14.170907999999999,26.57,37.159416,
2011-07-05,33.792698,213.190002,13.737373000000002,117.065872,11.419005,14.723457999999999,264.49969500000003,49.088936,7.78,30.112454999999997,21.861557,113.510002,32.189003,52.842861,145.707047,14.445293,14.310321,26.74,37.591621,
2011-07-06,34.018035999999995,214.190002,13.855219,117.20587900000001,11.37539,14.528753,265.950256,49.561768,7.56,29.837763,22.113514000000002,115.82,32.722858,53.142371999999995,147.600723,14.214938,14.254559,26.93,37.755562,
2011-07-07,34.544121000000004,216.74000499999997,14.027778,118.421951,11.724329,14.584382999999999,271.533936,50.034572999999995,7.82,31.069159999999997,22.483055,117.639999,33.703068,54.28908199999999,146.579117,14.579669,14.638482000000002,27.290001,38.560349,
2011-07-08,34.786869,218.27999900000003,14.065657,117.582085,11.42773,14.306232000000001,264.276154,50.119007,7.68,30.368209999999998,22.609032,116.41999799999999,33.711815,54.280525,146.587433,14.310920999999999,14.415420999999998,27.1,37.944336,
2011-07-11,34.234660999999996,212.55000299999998,13.85101,115.45614599999999,11.323047,13.80556,261.936371,49.173378,7.49,29.7904,22.365475,112.779999,32.565327,52.620365,145.341614,13.840607,13.962859,26.860001,37.139549,
2011-07-12,34.210484,211.229996,13.577441,114.957481,11.026451,13.620123000000001,265.279602,47.721134,7.31,29.534648999999998,22.28989,110.400002,32.39904,52.243832,144.560852,13.187929,13.177851,26.620001000000002,36.533474,
2011-07-13,34.623432,213.5,13.627946,115.3424,10.851982000000001,13.592312,267.390869,47.358074,7.49,29.392563,22.365475,112.720001,32.626587,51.918644,144.78511,13.245517000000001,13.139244,27.059998999999998,36.771923,
2011-07-14,34.599255,210.38000499999998,13.547979000000002,114.54628799999999,10.703683999999999,13.054554,262.760986,46.370216,7.29,28.757919,22.231094,110.959999,32.434048,52.055565,144.710327,13.063151,13.117795000000001,26.73,36.255272,
2011-07-15,35.290707,212.86999500000002,13.808923000000002,115.21116599999999,10.860702999999999,13.073097,296.879089,46.40398,7.41,29.01367,22.491453,113.940002,32.617844,51.944313,145.79838600000002,13.139938,13.167128,27.030001000000002,36.791798,
2011-07-18,36.149475,211.52999900000003,13.762626999999998,114.266319,10.729852000000001,12.794947,295.54776,46.674171,7.23,28.445332,22.331877,111.82,32.153991999999995,51.328175,145.58244299999998,12.938376,13.006263,26.690001000000002,35.947266,
2011-07-19,36.444439,218.059998,14.208754999999998,116.121048,11.043896,13.184358,299.328156,48.10952,7.52,29.913538,23.129745,118.650002,33.020432,52.714493000000004,153.82998700000002,13.418285000000001,13.300106,26.65,36.990513,
2011-07-20,37.416359,215.55000299999998,13.960438,116.051033,11.070067,13.017464,295.75143399999996,48.379711,7.6,29.506228999999998,22.726612,111.440002,33.326744,52.53478199999999,152.534348,13.274310999999999,13.216457,26.719998999999998,36.285076000000004,
2011-07-21,37.454063,213.210007,14.074074,117.660812,11.279428999999999,13.6294,301.533813,48.075748,7.65,28.720029999999998,22.760208,98.870003,30.744961,52.834301,153.572556,13.667838,13.439521,26.799999,36.488758000000004,
2011-07-22,38.035286,216.520004,14.099326000000001,117.739548,11.471346,13.90755,307.117493,48.514804999999996,8.09,29.619902000000003,23.121346,101.199997,33.291729,52.440659,153.80508400000002,14.099758,13.645426,26.83,36.647728,
2011-07-25,38.53817,213.49000499999997,14.225589000000001,117.08339699999999,11.42773,13.685027,307.490082,47.965984000000006,7.89,29.051561,23.440496,97.5,32.294022,52.355076000000004,152.575851,13.744623,13.484561,26.309998999999998,36.920963,
2011-07-26,39.012993,214.17999300000002,14.486532,116.64596599999999,11.42773,13.351247,309.248627,47.738021999999994,7.86,29.525175,23.583269,99.309998,31.900194,52.491997,151.936295,13.811810999999999,13.546763,26.4,36.622894,
2011-07-27,37.966625,222.520004,14.040404,114.25756799999999,11.026451,12.850575,301.648071,46.091599,7.43,23.358707,22.953375,94.900002,31.077528000000004,51.131344,150.624008,13.207127,13.295815,25.6,34.71524,
2011-07-28,37.892159,223.899994,14.036195999999999,113.92511,10.886875,12.822761999999999,303.496063,46.429325,7.42,22.534613,23.280918,94.269997,30.928751000000002,51.080006,150.99778700000002,13.063151,13.255066000000001,25.08,34.660599,
2011-07-29,37.762558,222.520004,13.78367,113.1465,10.747302000000001,12.822761999999999,299.89447,46.252007,7.37,22.155722,23.012167,93.480003,30.158585,50.609337,151.039322,12.947973,13.345149,25.1,34.710278,
2011-08-01,38.368922999999995,221.32000699999998,13.897306,112.66532099999999,10.756022,13.508866000000001,301.42453,45.694763,7.41,21.80525,22.902981,93.489998,30.237364000000003,50.455299,150.125687,12.947973,13.566065,25.07,35.122603999999995,
2011-08-02,37.610741,211.69999700000002,13.362795000000002,109.787003,10.537936,13.369792000000002,294.28595,44.757557,7.04,21.558966,22.508253,90.190002,28.688291999999997,49.64233,147.88308700000002,12.208912,13.145679000000001,25.129998999999998,34.958667999999996,
2011-08-03,37.964690999999995,209.960007,13.573232999999998,110.38192,10.651342999999999,13.731387,298.642609,45.365479,6.99,22.345164999999998,22.609032,93.360001,29.012114,51.002983,148.530991,12.391278999999999,13.205732000000001,24.98,36.121140000000004,
